-1.000000000000000000e+00
4.343601740579687842e-01
1.225668513757466549e+00
5.721390712098815001e-01
-7.153143316304229060e-01
-1.318427018573141929e+00
-2.565040084424063060e+00
-3.224148855924941159e+00
-4.084555187032037793e+00
-4.933648773333079163e+00
-5.526780665811482862e+00
-6.096346167833226026e+00
-5.674630497112461924e+00
-4.551494947916259193e+00
-3.347917204939079738e+00
-2.753911380017976640e+00
-2.078234601560478900e+00
-9.765612579876448152e-01
-2.079185732785449048e-01
3.631195482379707684e-01
7.518905385035816735e-01
8.178861636785326183e-01
1.120878468417871865e+00
1.205570777797920989e+00
1.548629200493270908e+00
1.354536307430298514e+00
7.412948636829641558e-01
2.286758959840806682e-02
-5.196499679638746372e-01
-1.347448250645519430e+00
-2.246074765047223032e+00
-3.251833601630993442e+00
-3.893486277648785965e+00
-3.097346327527951360e+00
-2.379504572056566403e+00
-2.053705942327951561e+00
-1.588950797893566858e+00
-1.000000000000000000e+00
