-3.000000000000000000e+00
-3.737526366496733310e+00
-3.873085104787133304e+00
-4.763507220093009309e+00
-5.121376170103798309e+00
-5.260393029234352369e+00
-4.870649510731143828e+00
-4.082678289606197275e+00
-3.260124042893316698e+00
-3.154620568563382577e+00
-3.255945844798204369e+00
-2.480225871918420033e+00
-1.689454435890148432e+00
-1.765140651538028571e+00
-1.487409392276471287e+00
-1.415424862525719973e+00
-1.553080113738356971e+00
-1.737925562916013078e+00
-2.025445446768854296e+00
-1.493073641230687087e+00
-6.101115274377786335e-01
2.346010664113418187e-01
9.363930626847167815e-01
1.714556641159738604e+00
2.681804216287092757e+00
3.291644384783952049e+00
3.694418350221793546e+00
3.511680969113804451e+00
3.448292104851930162e+00
3.148828732093457816e+00
3.094714197235896691e+00
2.403811066756141201e+00
1.485623505115368559e+00
8.677837319091477042e-01
5.443127853159488438e-01
3.944495273832782090e-01
2.655783501177761963e-01
0.000000000000000000e+00
